Valor de k(PCA):	Valor de k(LDA):	Valor de err:
56.000000		61.000000		---

61.000000		1.000000		92.871386
61.000000		6.000000		63.210369
61.000000		11.000000		36.340977
61.000000		16.000000		29.860419
61.000000		21.000000		28.115653
61.000000		26.000000		29.312064
61.000000		31.000000		30.608175
61.000000		36.000000		34.247258
61.000000		41.000000		35.643071
61.000000		46.000000		35.942173
61.000000		51.000000		37.238285
61.000000		56.000000		37.587238
61.000000		61.000000		39.531406
61.000000		66.000000		---

66.000000		1.000000		92.921236
66.000000		6.000000		63.858425
66.000000		11.000000		35.393819
66.000000		16.000000		28.763709
66.000000		21.000000		29.960120
66.000000		26.000000		30.957129
66.000000		31.000000		32.203390
66.000000		36.000000		32.452642
66.000000		41.000000		34.496510
66.000000		46.000000		35.692921
66.000000		51.000000		35.094716
66.000000		56.000000		36.789631
66.000000		61.000000		37.188435
66.000000		66.000000		38.783649
66.000000		71.000000		---

71.000000		1.000000		92.323031
71.000000		6.000000		63.010967
71.000000		11.000000		34.596211
71.000000		16.000000		28.913260
71.000000		21.000000		29.062812
71.000000		26.000000		30.508475
71.000000		31.000000		30.259222
71.000000		36.000000		31.405783
71.000000		41.000000		33.649053
71.000000		46.000000		34.695912
71.000000		51.000000		35.144566
71.000000		56.000000		37.886341
71.000000		61.000000		38.783649
71.000000		66.000000		38.933200
71.000000		71.000000		40.029910
71.000000		76.000000		---

76.000000		1.000000		93.170489
76.000000		6.000000		63.459621
76.000000		11.000000		34.845464
76.000000		16.000000		28.414756
76.000000		21.000000		28.464606
76.000000		26.000000		31.355932
76.000000		31.000000		31.854437
76.000000		36.000000		33.150548
76.000000		41.000000		34.995015
76.000000		46.000000		34.895314
76.000000		51.000000		36.241276
76.000000		56.000000		36.739781
76.000000		61.000000		37.686939
76.000000		66.000000		38.634098
76.000000		71.000000		40.179462
76.000000		76.000000		41.425723
76.000000		81.000000		---

81.000000		1.000000		93.320040
81.000000		6.000000		64.057827
81.000000		11.000000		33.649053
81.000000		16.000000		27.916251
81.000000		21.000000		29.312064
81.000000		26.000000		29.312064
81.000000		31.000000		32.502493
81.000000		36.000000		32.552343
81.000000		41.000000		33.549352
81.000000		46.000000		34.745763
81.000000		51.000000		34.945165
81.000000		56.000000		37.686939
81.000000		61.000000		37.686939
81.000000		66.000000		38.584247
81.000000		71.000000		38.584247
81.000000		76.000000		40.877368
81.000000		81.000000		40.927218
81.000000		86.000000		---

86.000000		1.000000		93.270189
86.000000		6.000000		62.961117
86.000000		11.000000		34.197408
86.000000		16.000000		28.065803
86.000000		21.000000		29.760718
86.000000		26.000000		30.907278
86.000000		31.000000		31.804586
86.000000		36.000000		34.695912
86.000000		41.000000		34.995015
86.000000		46.000000		36.989033
86.000000		51.000000		37.836491
86.000000		56.000000		39.082752
86.000000		61.000000		40.279163
86.000000		66.000000		40.977069
86.000000		71.000000		42.821535
86.000000		76.000000		43.419741
86.000000		81.000000		43.718843
86.000000		86.000000		44.366899
86.000000		91.000000		---

91.000000		1.000000		92.422732
91.000000		6.000000		62.761715
91.000000		11.000000		33.599202
91.000000		16.000000		28.215354
91.000000		21.000000		30.408774
91.000000		26.000000		31.156530
91.000000		31.000000		31.605184
91.000000		36.000000		33.599202
91.000000		41.000000		34.795613
91.000000		46.000000		35.992024
91.000000		51.000000		37.986042
91.000000		56.000000		39.232303
91.000000		61.000000		39.232303
91.000000		66.000000		40.329013
91.000000		71.000000		41.824526
91.000000		76.000000		41.874377
91.000000		81.000000		44.715852
91.000000		86.000000		44.416750
91.000000		91.000000		44.765703
91.000000		96.000000		---

96.000000		1.000000		93.519442
96.000000		6.000000		62.612164
96.000000		11.000000		33.300100
96.000000		16.000000		28.315055
96.000000		21.000000		28.664008
96.000000		26.000000		30.458624
96.000000		31.000000		31.256231
96.000000		36.000000		32.352941
96.000000		41.000000		33.399801
96.000000		46.000000		33.948156
96.000000		51.000000		35.443669
96.000000		56.000000		36.340977
96.000000		61.000000		38.584247
96.000000		66.000000		38.634098
96.000000		71.000000		40.179462
96.000000		76.000000		41.226321
96.000000		81.000000		42.223330
96.000000		86.000000		43.369890
96.000000		91.000000		43.369890
96.000000		96.000000		44.416750

101.000000		1.000000		92.771685
101.000000		6.000000		62.163509
101.000000		11.000000		33.300100
101.000000		16.000000		27.916251
101.000000		21.000000		29.212363
101.000000		26.000000		30.408774
101.000000		31.000000		31.455633
101.000000		36.000000		32.652044
101.000000		41.000000		34.646062
101.000000		46.000000		34.446660
101.000000		51.000000		36.739781
101.000000		56.000000		37.686939
101.000000		61.000000		38.035892
101.000000		66.000000		39.581256
101.000000		71.000000		40.528415
101.000000		76.000000		40.827517
101.000000		81.000000		41.874377
101.000000		86.000000		43.519442
101.000000		91.000000		45.264207
101.000000		96.000000		46.360917

106.000000		1.000000		92.921236
106.000000		6.000000		62.213360
106.000000		11.000000		33.100698
106.000000		16.000000		27.966102
106.000000		21.000000		29.511466
106.000000		26.000000		30.658026
106.000000		31.000000		31.754736
106.000000		36.000000		31.455633
106.000000		41.000000		33.449651
106.000000		46.000000		33.499501
106.000000		51.000000		35.343968
106.000000		56.000000		36.989033
106.000000		61.000000		37.886341
106.000000		66.000000		37.736790
106.000000		71.000000		39.730808
106.000000		76.000000		40.029910
106.000000		81.000000		41.076770
106.000000		86.000000		42.023928
106.000000		91.000000		43.619143
106.000000		96.000000		44.666002

111.000000		1.000000		93.868395
111.000000		6.000000		61.764706
111.000000		11.000000		32.701894
111.000000		16.000000		28.165503
111.000000		21.000000		29.411765
111.000000		26.000000		31.555334
111.000000		31.000000		31.505484
111.000000		36.000000		32.552343
111.000000		41.000000		34.297109
111.000000		46.000000		35.294118
111.000000		51.000000		36.640080
111.000000		56.000000		36.689930
111.000000		61.000000		37.836491
111.000000		66.000000		38.534397
111.000000		71.000000		39.332004
111.000000		76.000000		40.727817
111.000000		81.000000		41.525424
111.000000		86.000000		42.173480
111.000000		91.000000		43.569292
111.000000		96.000000		43.469591

116.000000		1.000000		91.924227
116.000000		6.000000		62.213360
116.000000		11.000000		33.300100
116.000000		16.000000		28.364905
116.000000		21.000000		28.564307
116.000000		26.000000		30.209372
116.000000		31.000000		31.704885
116.000000		36.000000		33.948156
116.000000		41.000000		33.499501
116.000000		46.000000		34.845464
116.000000		51.000000		35.992024
116.000000		56.000000		35.842473
116.000000		61.000000		38.285145
116.000000		66.000000		38.534397
116.000000		71.000000		38.983051
116.000000		76.000000		40.777667
116.000000		81.000000		42.073779
116.000000		86.000000		43.469591
116.000000		91.000000		43.320040
116.000000		96.000000		43.918245

121.000000		1.000000		92.223330
121.000000		6.000000		62.711864
121.000000		11.000000		33.349950
121.000000		16.000000		29.262213
121.000000		21.000000		28.913260
121.000000		26.000000		31.455633
121.000000		31.000000		32.103689
121.000000		36.000000		33.399801
121.000000		41.000000		34.596211
121.000000		46.000000		34.845464
121.000000		51.000000		36.689930
121.000000		56.000000		36.839482
121.000000		61.000000		38.085743
121.000000		66.000000		39.182453
121.000000		71.000000		38.933200
121.000000		76.000000		40.229312
121.000000		81.000000		41.326022
121.000000		86.000000		41.974078
121.000000		91.000000		41.924227
121.000000		96.000000		42.422732

126.000000		1.000000		92.721834
126.000000		6.000000		62.811565
126.000000		11.000000		32.452642
126.000000		16.000000		28.514457
126.000000		21.000000		28.165503
126.000000		26.000000		31.056830
126.000000		31.000000		31.405783
126.000000		36.000000		32.253240
126.000000		41.000000		34.047856
126.000000		46.000000		33.549352
126.000000		51.000000		35.343968
126.000000		56.000000		36.191426
126.000000		61.000000		37.188435
126.000000		66.000000		37.238285
126.000000		71.000000		38.185444
126.000000		76.000000		38.933200
126.000000		81.000000		40.827517
126.000000		86.000000		42.921236
126.000000		91.000000		43.419741
126.000000		96.000000		43.668993

131.000000		1.000000		93.270189
131.000000		6.000000		62.761715
131.000000		11.000000		34.297109
131.000000		16.000000		28.414756
131.000000		21.000000		27.666999
131.000000		26.000000		29.910269
131.000000		31.000000		30.608175
131.000000		36.000000		31.106680
131.000000		41.000000		33.050847
131.000000		46.000000		34.297109
131.000000		51.000000		34.396810
131.000000		56.000000		35.443669
131.000000		61.000000		36.291127
131.000000		66.000000		36.590229
131.000000		71.000000		38.883350
131.000000		76.000000		39.531406
131.000000		81.000000		40.229312
131.000000		86.000000		40.977069
131.000000		91.000000		41.774676
131.000000		96.000000		42.422732

136.000000		1.000000		92.671984
136.000000		6.000000		62.811565
136.000000		11.000000		33.798604
136.000000		16.000000		27.866401
136.000000		21.000000		28.564307
136.000000		26.000000		29.361914
136.000000		31.000000		29.860419
136.000000		36.000000		30.857428
136.000000		41.000000		31.355932
136.000000		46.000000		33.499501
136.000000		51.000000		34.197408
136.000000		56.000000		35.692921
136.000000		61.000000		36.739781
136.000000		66.000000		36.440678
136.000000		71.000000		38.185444
136.000000		76.000000		38.683948
136.000000		81.000000		39.830508
136.000000		86.000000		41.026919
136.000000		91.000000		41.575274
136.000000		96.000000		41.924227

141.000000		1.000000		92.173480
141.000000		6.000000		62.013958
141.000000		11.000000		33.200399
141.000000		16.000000		27.866401
141.000000		21.000000		27.666999
141.000000		26.000000		29.411765
141.000000		31.000000		30.508475
141.000000		36.000000		31.405783
141.000000		41.000000		33.499501
141.000000		46.000000		34.147557
141.000000		51.000000		35.094716
141.000000		56.000000		35.992024
141.000000		61.000000		36.590229
141.000000		66.000000		37.337986
141.000000		71.000000		37.736790
141.000000		76.000000		38.733799
141.000000		81.000000		39.431705
141.000000		86.000000		40.279163
141.000000		91.000000		40.977069
141.000000		96.000000		42.223330

146.000000		1.000000		92.472582
146.000000		6.000000		63.160518
146.000000		11.000000		34.097707
146.000000		16.000000		28.464606
146.000000		21.000000		27.766700
146.000000		26.000000		29.561316
146.000000		31.000000		30.508475
146.000000		36.000000		30.757727
146.000000		41.000000		32.701894
146.000000		46.000000		33.449651
146.000000		51.000000		34.895314
146.000000		56.000000		35.294118
146.000000		61.000000		35.742772
146.000000		66.000000		37.337986
146.000000		71.000000		38.584247
146.000000		76.000000		39.132602
146.000000		81.000000		39.082752
146.000000		86.000000		40.977069
146.000000		91.000000		41.874377
146.000000		96.000000		42.323031

151.000000		1.000000		92.223330
151.000000		6.000000		62.412762
151.000000		11.000000		32.153539
151.000000		16.000000		28.614158
151.000000		21.000000		28.265204
151.000000		26.000000		30.259222
151.000000		31.000000		31.455633
151.000000		36.000000		31.405783
151.000000		41.000000		32.552343
151.000000		46.000000		32.751745
151.000000		51.000000		33.250249
151.000000		56.000000		34.446660
151.000000		61.000000		34.995015
151.000000		66.000000		36.540379
151.000000		71.000000		38.085743
151.000000		76.000000		38.634098
151.000000		81.000000		38.434696
151.000000		86.000000		39.930209
151.000000		91.000000		40.179462
151.000000		96.000000		41.076770

156.000000		1.000000		92.671984
156.000000		6.000000		61.964108
156.000000		11.000000		33.698903
156.000000		16.000000		28.464606
156.000000		21.000000		28.015952
156.000000		26.000000		29.760718
156.000000		31.000000		29.760718
156.000000		36.000000		30.109671
156.000000		41.000000		31.505484
156.000000		46.000000		32.253240
156.000000		51.000000		33.599202
156.000000		56.000000		33.898305
156.000000		61.000000		33.748754
156.000000		66.000000		34.745763
156.000000		71.000000		36.241276
156.000000		76.000000		37.088734
156.000000		81.000000		38.235294
156.000000		86.000000		38.783649
156.000000		91.000000		40.179462
156.000000		96.000000		40.977069

161.000000		1.000000		92.372881
161.000000		6.000000		62.313061
161.000000		11.000000		33.948156
161.000000		16.000000		27.666999
161.000000		21.000000		27.118644
161.000000		26.000000		29.162512
161.000000		31.000000		29.461615
161.000000		36.000000		29.461615
161.000000		41.000000		31.006979
161.000000		46.000000		31.605184
161.000000		51.000000		32.103689
161.000000		56.000000		34.047856
161.000000		61.000000		35.144566
161.000000		66.000000		35.892323
161.000000		71.000000		36.889332
161.000000		76.000000		37.337986
161.000000		81.000000		38.334995
161.000000		86.000000		38.733799
161.000000		91.000000		39.531406
161.000000		96.000000		39.930209

166.000000		1.000000		92.771685
166.000000		6.000000		62.612164
166.000000		11.000000		33.449651
166.000000		16.000000		27.617149
166.000000		21.000000		27.417747
166.000000		26.000000		29.361914
166.000000		31.000000		29.561316
166.000000		36.000000		30.508475
166.000000		41.000000		30.757727
